No.,回答日,名前,年齢,性別,お住まいの地域,食事は１日平均何回ですか,毎朝朝食をとりますか,睡眠時間は平均どのくらいですか,健康には気を使うほうですか,健康食品を利用していますか,最も利用している健康食品の商品名を記入してください,サプリメントは利用しますか,意識して摂取している栄養成分を複数選択してください_亜鉛,意識して摂取している栄養成分を複数選択してください_カルシウム,意識して摂取している栄養成分を複数選択してください_鉄,意識して摂取している栄養成分を複数選択してください_銅,意識して摂取している栄養成分を複数選択してください_マグネシウム,意識して摂取している栄養成分を複数選択してください_ナイアシン,意識して摂取している栄養成分を複数選択してください_パントテン酸,意識して摂取している栄養成分を複数選択してください_ビオチン,意識して摂取している栄養成分を複数選択してください_ビタミンＡ,意識して摂取している栄養成分を複数選択してください_β－カロテン（ビタミンＡの前駆体）,意識して摂取している栄養成分を複数選択してください_ビタミンＢ1,意識して摂取している栄養成分を複数選択してください_ビタミンＢ2,意識して摂取している栄養成分を複数選択してください_ビタミンＢ6,意識して摂取している栄養成分を複数選択してください_ビタミンＢ12,意識して摂取している栄養成分を複数選択してください_ビタミンＣ,意識して摂取している栄養成分を複数選択してください_ビタミンＤ,意識して摂取している栄養成分を複数選択してください_ビタミンＥ,意識して摂取している栄養成分を複数選択してください_葉酸,意識して摂取している栄養成分を複数選択してください_その他
8808,41:54.9,野呂 蓮,36,男性,岩手県,2回,はい,1時間～3時間未満,はい,はい,日清おいしさプラス サイリウムコーンフレーク セミスィート,はい,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
8809,15:47.3,横井 貴大,60,男性,青森県,4回以上,はい,5時間～7時間未満,いいえ,はい,ソフール プレーン,はい,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
8810,20:18.4,砂川 祐介,83,男性,東京都,1回,はい,5時間～7時間未満,はい,はい,イサゴール,はい,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
8811,40:49.3,上山 貴大,58,男性,大分県,4回以上,いいえ,9時間以上,いいえ,はい,特製ソーセージ＆ポテトフライ,はい,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8812,06:09.8,大北 蓮,14,男性,山形県,1回,はい,5時間～7時間未満,いいえ,いいえ,,はい,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
8813,57:53.2,瓜田 直樹,59,男性,広島県,4回以上,いいえ,1時間～3時間未満,いいえ,はい,ピオテアドリンク粉末タイプ,はい,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
8814,05:51.7,苗村 智也,89,男性,石川県,3回,はい,7時間～9時間未満,いいえ,いいえ,,いいえ,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
8815,51:37.2,井手 蓮,13,男性,石川県,1回,いいえ,1時間～3時間未満,はい,はい,日清おいしさプラスサイリウムドリンクオレンジ,いいえ,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
8816,28:15.0,島本 結衣,78,女性,長野県,3回,はい,3時間～5時間未満,はい,いいえ,,いいえ,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
8817,24:36.7,宮脇 大貴,28,男性,高知県,1回,はい,7時間～9時間未満,いいえ,はい,豆乳で作ったのむヨーグルト,いいえ,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
8818,14:08.7,佐々野 愛美,84,女性,滋賀県,1回,いいえ,1時間未満,いいえ,いいえ,,はい,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
8819,19:52.1,今林 智美,25,女性,大分県,3回,はい,1時間未満,いいえ,いいえ,,はい,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
8820,03:17.2,阪下 彩花,77,女性,北海道,3回,はい,5時間～7時間未満,はい,はい,キリン コレステミン レモンライム味,いいえ,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
8821,59:25.2,島内 奈々,24,女性,愛媛県,3回,いいえ,1時間未満,いいえ,はい,ハンバーグ＆中華弁当,はい,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
8822,21:51.7,田端 彩,40,女性,北海道,3回,いいえ,7時間～9時間未満,はい,はい,オリゴワン ヨーグルトサワー,いいえ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
8823,01:10.4,元山 拓也,33,男性,岐阜県,1回,いいえ,3時間～5時間未満,いいえ,いいえ,,いいえ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
8824,22:32.6,高月 明日香,30,女性,奈良県,4回以上,いいえ,9時間以上,いいえ,はい,快適繊維プルーン,いいえ,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
8825,55:51.9,田丸 彩香,32,女性,和歌山県,4回以上,はい,9時間以上,はい,はい,ミルクプリン,いいえ,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
8826,17:39.6,袴田 竜,58,男性,静岡県,1回,はい,7時間～9時間未満,はい,いいえ,,いいえ,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
8827,20:21.6,北爪 優,49,男性,京都府,2回,いいえ,1時間未満,はい,いいえ,,いいえ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
8828,40:29.0,米倉 雄大,28,男性,岐阜県,3回,はい,1時間～3時間未満,はい,はい,ソフール プレーン,はい,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
8829,19:07.0,野呂 翔平,90,男性,長野県,1回,いいえ,1時間未満,いいえ,はい,キリン コレステミン　アセロラ味,いいえ,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
8830,10:40.7,熊坂 智也,41,男性,神奈川県,3回,はい,1時間未満,いいえ,いいえ,,はい,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
8831,44:23.6,諏佐 楓,90,女性,福岡県,1回,いいえ,1時間～3時間未満,いいえ,いいえ,,はい,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
8832,07:56.8,堤 裕子,19,女性,秋田県,3回,はい,1時間～3時間未満,はい,はい,日清おいしさプラス サイリウムコーンフレーク セミスィート,いいえ,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
8833,07:03.8,古屋 大輝,20,男性,愛媛県,2回,はい,5時間～7時間未満,はい,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
8834,07:57.8,川淵 亮,53,男性,埼玉県,2回,はい,1時間～3時間未満,はい,いいえ,,はい,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
8835,06:45.6,福重 麻衣,60,女性,徳島県,1回,はい,3時間～5時間未満,はい,はい,和風ハンバーグ幕の内弁当,はい,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
8836,07:03.9,有馬 麻衣,84,女性,埼玉県,3回,いいえ,7時間～9時間未満,はい,はい,鶏の唐揚げ,はい,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
8837,23:37.5,井浦 大地,20,男性,北海道,3回,はい,1時間～3時間未満,はい,はい,プレティオ,いいえ,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
8838,02:47.4,大石 貴大,27,男性,大阪府,1回,いいえ,1時間未満,はい,いいえ,,はい,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
8839,56:32.1,北川 大輝,10,男性,宮城県,4回以上,いいえ,5時間～7時間未満,いいえ,いいえ,,はい,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8840,45:51.6,間宮 駿,36,男性,千葉県,3回,はい,1時間～3時間未満,いいえ,はい,日清おいしさプラス　サイリウムドリンク　オレンジ,いいえ,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
8841,25:16.9,広谷 一輝,38,男性,石川県,1回,はい,5時間～7時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
8842,00:34.0,古堅 直人,29,男性,福岡県,1回,いいえ,3時間～5時間未満,いいえ,はい,日清おいしさプラスサイリウムドリンクオレンジ,いいえ,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
8843,07:58.7,大向 直樹,49,男性,北海道,4回以上,いいえ,7時間～9時間未満,いいえ,いいえ,,いいえ,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
8844,08:54.1,植田 雄太,27,男性,兵庫県,4回以上,はい,9時間以上,はい,いいえ,,いいえ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
8845,20:07.6,衣川 竜,82,男性,奈良県,4回以上,はい,1時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
8846,32:45.9,赤瀬 竜,68,男性,滋賀県,2回,いいえ,7時間～9時間未満,はい,いいえ,,いいえ,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
8847,19:31.1,越川 陸,84,男性,長野県,1回,いいえ,9時間以上,はい,はい,チョコバナナケーキ,いいえ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
8848,14:56.7,大松 大輝,28,男性,大分県,3回,いいえ,5時間～7時間未満,いいえ,はい,コレカットライト,いいえ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
8849,51:53.6,奥村 大貴,24,男性,千葉県,1回,いいえ,7時間～9時間未満,はい,いいえ,,いいえ,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
8850,31:07.7,下島 洋平,28,男性,兵庫県,3回,いいえ,5時間～7時間未満,はい,はい,日清おいしさプラス サイリウムドリンク オレンジ,いいえ,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8851,37:23.5,下川 拓哉,45,男性,茨城県,2回,はい,1時間未満,いいえ,はい,日清おいしさプラス サイリウムファイバーゼリー,いいえ,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
8852,01:26.6,笠間 健太郎,11,男性,岡山県,3回,いいえ,7時間～9時間未満,いいえ,はい,日清おいしさプラス　サイリウムファイバーゼリー,はい,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
8853,24:00.1,荒牧 拓哉,74,男性,鳥取県,3回,はい,7時間～9時間未満,はい,はい,キリン コレステミン,いいえ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
8854,39:53.6,海野 あゆみ,84,女性,秋田県,2回,はい,7時間～9時間未満,いいえ,はい,オリゴタイム,はい,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
8855,42:02.8,礒田 真由,40,女性,岐阜県,3回,いいえ,1時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
8856,45:36.1,升田 麻衣,81,女性,石川県,1回,いいえ,1時間～3時間未満,いいえ,いいえ,,いいえ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
8857,35:25.7,大淵 徹,73,男性,香川県,1回,はい,1時間～3時間未満,いいえ,はい,日清おいしさプラス サイリウムドリンク オレンジ,はい,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8858,20:48.9,増本 大輝,57,男性,静岡県,4回以上,いいえ,7時間～9時間未満,いいえ,はい,日清おいしさプラス　サイリウムヌードル　しょうゆ味,いいえ,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
8859,11:56.3,森尾 琴音,74,女性,岡山県,1回,いいえ,7時間～9時間未満,いいえ,いいえ,,いいえ,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
8860,17:44.8,古木 遙,23,女性,宮城県,3回,はい,7時間～9時間未満,いいえ,いいえ,,はい,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
8861,53:15.0,本山 祐介,32,男性,岩手県,4回以上,はい,7時間～9時間未満,いいえ,いいえ,,はい,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
8862,17:27.7,新名 大貴,46,男性,長野県,2回,はい,1時間～3時間未満,はい,はい,キシリトール・ガム,いいえ,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
8863,11:48.6,前橋 翼,43,男性,長野県,2回,はい,5時間～7時間未満,いいえ,はい,ジョア,はい,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
8864,36:30.3,間野 雄太,58,男性,神奈川県,4回以上,はい,5時間～7時間未満,いいえ,いいえ,,はい,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
8865,52:12.9,我那覇 涼太,87,男性,山梨県,2回,はい,9時間以上,はい,はい,日清おいしさプラス　サイリウムドリンク　プレーン（微糖）,いいえ,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
8866,10:49.8,町井 翔平,90,男性,愛知県,1回,いいえ,9時間以上,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
8867,31:11.0,樫原 由佳,35,女性,福井県,1回,はい,1時間～3時間未満,いいえ,はい,キリンコレステミン,はい,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
8868,12:33.5,上西 彩香,39,女性,佐賀県,1回,いいえ,9時間以上,はい,いいえ,,はい,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
8869,03:34.0,千種 涼太,85,男性,山口県,2回,はい,7時間～9時間未満,はい,はい,ジョア白ぶどう,いいえ,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
8870,31:57.0,深川 拓海,60,男性,茨城県,1回,はい,1時間～3時間未満,いいえ,はい,キリン コレステミン,はい,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
8871,03:22.8,糸数 翔太,45,男性,奈良県,1回,いいえ,7時間～9時間未満,はい,はい,キリンコレステミンレモンライム味,はい,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
8872,18:49.3,荘司 駿,82,男性,秋田県,3回,はい,7時間～9時間未満,いいえ,いいえ,,はい,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8873,49:35.4,砂山 里奈,60,女性,三重県,2回,はい,3時間～5時間未満,いいえ,はい,まるしげげんきっす,はい,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
8874,40:07.7,長田 匠,70,男性,大阪府,4回以上,はい,7時間～9時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
8875,59:32.5,額田 翔太,81,男性,高知県,4回以上,はい,1時間～3時間未満,いいえ,いいえ,,いいえ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8876,31:53.4,四戸 愛美,14,女性,山形県,4回以上,はい,3時間～5時間未満,いいえ,はい,まぐろのたたきご飯,いいえ,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
8877,13:56.5,白鳥 智也,56,男性,沖縄県,2回,はい,3時間～5時間未満,はい,いいえ,,はい,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
8878,25:27.1,国分 麻美,45,女性,徳島県,1回,いいえ,7時間～9時間未満,いいえ,はい,京優粥　京水菜の卵がゆ,いいえ,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
8879,45:43.2,磯村 竜,37,男性,愛媛県,3回,いいえ,1時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
8880,48:06.7,黄 竜,44,男性,熊本県,4回以上,はい,1時間未満,いいえ,いいえ,,いいえ,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
8881,24:22.1,友成 翼,50,男性,三重県,2回,いいえ,7時間～9時間未満,はい,いいえ,,いいえ,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
8882,31:03.8,前澤 美穂,25,女性,福岡県,2回,はい,7時間～9時間未満,いいえ,はい,ジョア ブルーベリー,はい,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
8883,21:35.2,平子 健太,64,男性,岩手県,3回,はい,3時間～5時間未満,はい,いいえ,,はい,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8884,23:02.3,三吉 拓也,46,男性,熊本県,2回,はい,3時間～5時間未満,いいえ,いいえ,,いいえ,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
8885,10:46.5,猪熊 雄太,10,男性,奈良県,1回,はい,5時間～7時間未満,はい,はい,キリンコレステミン,はい,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
8886,07:48.5,中町 美穂,43,女性,岩手県,1回,いいえ,1時間～3時間未満,いいえ,はい,ゼリージュース　イサゴール,いいえ,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
8887,21:06.1,豊泉 直樹,62,男性,奈良県,4回以上,はい,9時間以上,いいえ,いいえ,,はい,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8888,59:00.2,川本 恵,19,女性,神奈川県,3回,いいえ,1時間～3時間未満,いいえ,はい,日清おいしさプラスサイリウムドリンク,いいえ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8889,50:53.2,北谷 彩花,71,女性,熊本県,4回以上,はい,5時間～7時間未満,はい,いいえ,,いいえ,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
8890,22:25.8,原沢 拓也,47,男性,徳島県,3回,はい,1時間～3時間未満,はい,いいえ,,いいえ,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
8891,14:46.5,二宮 桃子,88,女性,長野県,3回,はい,3時間～5時間未満,いいえ,はい,ブレンディ香るブラック,はい,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
