No.,回答日,名前,年齢,性別,お住まいの地域,食事は１日平均何回ですか,毎朝朝食をとりますか,睡眠時間は平均どのくらいですか,健康には気を使うほうですか,健康食品を利用していますか,最も利用している健康食品の商品名を記入してください,サプリメントは利用しますか,意識して摂取している栄養成分を複数選択してください_亜鉛,意識して摂取している栄養成分を複数選択してください_カルシウム,意識して摂取している栄養成分を複数選択してください_鉄,意識して摂取している栄養成分を複数選択してください_銅,意識して摂取している栄養成分を複数選択してください_マグネシウム,意識して摂取している栄養成分を複数選択してください_ナイアシン,意識して摂取している栄養成分を複数選択してください_パントテン酸,意識して摂取している栄養成分を複数選択してください_ビオチン,意識して摂取している栄養成分を複数選択してください_ビタミンＡ,意識して摂取している栄養成分を複数選択してください_β－カロテン（ビタミンＡの前駆体）,意識して摂取している栄養成分を複数選択してください_ビタミンＢ1,意識して摂取している栄養成分を複数選択してください_ビタミンＢ2,意識して摂取している栄養成分を複数選択してください_ビタミンＢ6,意識して摂取している栄養成分を複数選択してください_ビタミンＢ12,意識して摂取している栄養成分を複数選択してください_ビタミンＣ,意識して摂取している栄養成分を複数選択してください_ビタミンＤ,意識して摂取している栄養成分を複数選択してください_ビタミンＥ,意識して摂取している栄養成分を複数選択してください_葉酸,意識して摂取している栄養成分を複数選択してください_その他
1428,18:22.2,小畠 大樹,71,男性,鳥取県,2回,いいえ,3時間～5時間未満,はい,いいえ,,はい,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1429,33:07.1,古木 麻衣子,54,女性,岡山県,2回,いいえ,3時間～5時間未満,はい,いいえ,,いいえ,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1430,20:33.6,草薙 蓮,50,男性,宮城県,4回以上,いいえ,5時間～7時間未満,はい,はい,日清おいしさプラスサイリウムドリンク,はい,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
1431,45:31.9,白藤 さくら,40,女性,奈良県,4回以上,はい,1時間未満,いいえ,いいえ,,はい,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1432,32:47.1,槙 大樹,16,男性,岩手県,4回以上,はい,1時間～3時間未満,いいえ,はい,森永カルダス,いいえ,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1433,10:13.1,荒瀬 優,24,男性,富山県,1回,いいえ,9時間以上,いいえ,いいえ,,はい,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1434,26:08.9,波多野 翔太,38,男性,静岡県,4回以上,いいえ,7時間～9時間未満,いいえ,いいえ,,はい,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1435,31:10.6,河添 桃子,89,女性,長野県,3回,はい,3時間～5時間未満,いいえ,はい,ジョア,いいえ,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
1436,11:52.1,広橋 優太,66,男性,奈良県,4回以上,いいえ,5時間～7時間未満,いいえ,はい,ジョア,いいえ,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1437,43:44.8,秋吉 誠,41,男性,広島県,3回,はい,1時間未満,いいえ,いいえ,,はい,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1438,14:29.0,永岡 優,34,男性,三重県,2回,いいえ,5時間～7時間未満,はい,はい,デンマークヨーグルト,いいえ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1439,50:56.3,久永 舞,53,女性,宮崎県,1回,はい,3時間～5時間未満,いいえ,はい,キリンコレステミンレモンライム味,いいえ,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
1440,40:19.3,寺崎 竜也,81,男性,新潟県,4回以上,いいえ,1時間～3時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1441,04:17.3,野瀬 明日香,61,女性,京都府,2回,いいえ,3時間～5時間未満,はい,はい,ジョアストロベリー,はい,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1442,13:08.2,刀根 翔平,63,男性,岡山県,3回,はい,1時間未満,はい,はい,ピュアラアロエ,はい,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
1443,12:31.8,三澤 桃子,12,女性,岡山県,1回,いいえ,1時間～3時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
1444,07:32.7,西沢 貴大,22,男性,熊本県,2回,いいえ,3時間～5時間未満,はい,いいえ,,いいえ,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1445,44:18.8,上里 菜摘,74,女性,埼玉県,4回以上,いいえ,5時間～7時間未満,いいえ,いいえ,,はい,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1446,00:15.3,沢村 涼太,72,男性,福井県,3回,いいえ,9時間以上,はい,いいえ,,はい,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1447,01:33.3,鈴鹿 亮太,27,男性,宮崎県,3回,いいえ,7時間～9時間未満,いいえ,はい,キリン コレステミン,はい,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1448,59:52.6,大津 祐介,41,男性,静岡県,3回,はい,9時間以上,はい,はい,キリンコレステミン,いいえ,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1449,07:17.5,河本 智美,67,女性,福井県,2回,はい,1時間～3時間未満,いいえ,はい,ピオテア粉末ほうじ茶,はい,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1450,46:50.0,福間 彩花,34,女性,長崎県,2回,いいえ,9時間以上,はい,はい,ミキ グルコエイド,いいえ,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1451,29:15.2,阪下 楓,35,女性,大分県,3回,いいえ,1時間未満,はい,はい,ジョア,いいえ,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
1452,57:19.5,金内 彩,46,女性,滋賀県,1回,いいえ,7時間～9時間未満,いいえ,いいえ,,いいえ,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1453,45:19.8,河南 優太,30,男性,神奈川県,2回,はい,1時間未満,いいえ,はい,松谷のおみそ汁 合わせ,いいえ,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
1454,19:03.7,池之上 祐介,76,男性,長崎県,1回,はい,3時間～5時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1455,11:09.4,島野 結衣,75,女性,広島県,1回,いいえ,1時間～3時間未満,はい,いいえ,,いいえ,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1456,02:16.0,石坂 麻衣,84,女性,神奈川県,2回,はい,1時間未満,はい,いいえ,,はい,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1457,19:58.1,塩島 未来,18,女性,福井県,1回,いいえ,7時間～9時間未満,はい,いいえ,,はい,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1458,00:42.8,池下 智也,30,男性,埼玉県,2回,はい,9時間以上,いいえ,いいえ,,はい,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1459,38:31.7,福原 康平,69,男性,新潟県,2回,はい,1時間未満,いいえ,はい,ビフィルン,はい,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1460,07:34.1,志水 拓哉,16,男性,長崎県,3回,はい,7時間～9時間未満,はい,はい,京優膳　お吸いもの,いいえ,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1461,51:37.9,翁長 舞,73,女性,鳥取県,4回以上,はい,1時間～3時間未満,はい,いいえ,,はい,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1462,19:50.8,友寄 千夏,90,女性,青森県,4回以上,はい,9時間以上,はい,はい,キレアウォーター,はい,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1463,30:42.5,宮 陸,55,男性,宮城県,1回,はい,9時間以上,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
1464,09:28.1,鎌野 愛美,20,女性,大分県,3回,はい,3時間～5時間未満,はい,いいえ,,いいえ,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
1465,55:07.3,清川 美月,39,女性,熊本県,2回,いいえ,3時間～5時間未満,いいえ,いいえ,,いいえ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1466,31:12.1,高比良 翔太,43,男性,神奈川県,4回以上,はい,7時間～9時間未満,いいえ,はい,ピュアラ　ピーチ,はい,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1467,39:16.3,平出 彩乃,41,女性,宮崎県,2回,はい,1時間～3時間未満,いいえ,いいえ,,はい,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
1468,24:29.0,飯森 直人,83,男性,鳥取県,1回,いいえ,3時間～5時間未満,はい,いいえ,,いいえ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1469,14:53.9,向江 一輝,39,男性,岐阜県,4回以上,はい,1時間未満,いいえ,いいえ,,はい,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1470,22:06.6,信太 誠,51,男性,佐賀県,4回以上,はい,1時間～3時間未満,いいえ,はい,日清おいしさプラスサイリウムヌードル,いいえ,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1471,03:27.8,入山 大樹,73,男性,山形県,3回,はい,7時間～9時間未満,いいえ,はい,おなか活力タブレット,はい,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1472,21:42.8,羽石 直人,59,男性,奈良県,4回以上,いいえ,9時間以上,はい,いいえ,,いいえ,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
1473,54:40.4,笠谷 琴音,37,女性,鳥取県,1回,いいえ,1時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1474,25:38.8,福住 大地,38,男性,石川県,2回,はい,1時間～3時間未満,いいえ,はい,京優　トマトスープ,はい,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
1475,16:29.9,梨本 千尋,37,女性,兵庫県,2回,はい,1時間未満,はい,はい,日清おいしさプラス　サイリウムヌードル,はい,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
1476,46:16.9,種市 亮,51,男性,茨城県,4回以上,はい,5時間～7時間未満,いいえ,はい,日清おいしさプラス キトサンヌードル,いいえ,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
1477,56:37.4,是枝 拓海,44,男性,東京都,1回,はい,1時間未満,いいえ,いいえ,,はい,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1478,48:12.0,奥田 祐介,77,男性,大分県,3回,いいえ,1時間未満,はい,いいえ,,いいえ,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
1479,51:50.9,井畑 大輔,32,男性,徳島県,2回,いいえ,5時間～7時間未満,いいえ,いいえ,,はい,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
1480,04:56.1,石本 沙織,11,女性,山口県,4回以上,はい,3時間～5時間未満,はい,いいえ,,いいえ,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
1481,42:11.7,鬼頭 優太,56,男性,愛知県,4回以上,はい,3時間～5時間未満,はい,いいえ,,いいえ,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1482,34:17.4,井沢 蓮,70,男性,群馬県,3回,いいえ,7時間～9時間未満,はい,いいえ,,いいえ,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1483,02:21.1,神山 海斗,36,男性,岐阜県,1回,はい,9時間以上,はい,はい,日清おいしさプラス　サイリウムドリンク,はい,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1484,48:54.0,藤木 亮,88,男性,山梨県,2回,はい,9時間以上,はい,はい,日清おいしさプラス サイリウムファイバーゼリー,はい,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1485,58:04.3,八巻 由佳,25,女性,福島県,2回,いいえ,3時間～5時間未満,いいえ,はい,ピュアラ,いいえ,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1486,30:51.2,小杉 海斗,83,男性,三重県,1回,はい,3時間～5時間未満,いいえ,はい,リカルデント,はい,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
1487,39:41.2,萩尾 さくら,20,女性,佐賀県,3回,はい,5時間～7時間未満,はい,はい,ペプチドストレート,いいえ,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1488,22:27.2,永浜 優,81,男性,兵庫県,4回以上,いいえ,1時間～3時間未満,いいえ,はい,日清おいしさプラスサイリウムコーンフレーク,いいえ,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1489,59:14.5,児嶋 智也,46,男性,山口県,3回,いいえ,1時間～3時間未満,いいえ,いいえ,,はい,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
1490,32:21.9,亀井 雄太,14,男性,福島県,3回,はい,9時間以上,いいえ,はい,ヤクルト400LT,いいえ,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
1491,44:00.3,毛利 和也,58,男性,岡山県,4回以上,いいえ,1時間未満,いいえ,いいえ,,はい,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1492,06:49.5,渥美 雄大,19,男性,北海道,3回,いいえ,7時間～9時間未満,はい,はい,ご飯（普通）,いいえ,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
1493,45:27.9,竹元 蓮,64,男性,滋賀県,4回以上,はい,1時間～3時間未満,はい,はい,日清おいしさプラス　サイリウムヌードル　しょうゆ味,いいえ,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
1494,51:53.7,塩澤 海斗,55,男性,大分県,3回,はい,7時間～9時間未満,いいえ,いいえ,,はい,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1495,57:31.2,浜上 雄大,89,男性,東京都,4回以上,いいえ,5時間～7時間未満,はい,いいえ,,はい,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1496,57:48.4,向山 千尋,44,女性,埼玉県,2回,いいえ,9時間以上,はい,はい,キリン コレステミン　レモンライム味 ８袋,はい,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
1497,09:02.8,諸橋 竜也,10,男性,群馬県,1回,いいえ,1時間～3時間未満,はい,いいえ,,はい,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1498,02:48.5,小石 大樹,43,男性,神奈川県,1回,はい,1時間～3時間未満,いいえ,はい,クラッシュタイプの蒟蒻畑ライト,いいえ,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1499,09:59.2,有沢 雄大,41,男性,東京都,2回,はい,9時間以上,いいえ,はい,クラッシュタイプの蒟蒻畑ライト,はい,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1500,57:37.5,瓜田 美月,23,女性,大阪府,4回以上,はい,1時間～3時間未満,はい,いいえ,,はい,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
1501,,武井 翔太,71,男性,長崎県,,,,いいえ,,,いいえ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1502,59:25.2,長井 駿,48,男性,沖縄県,1回,はい,7時間～9時間未満,いいえ,いいえ,,いいえ,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1503,11:36.8,永松 茜,41,女性,福井県,4回以上,はい,9時間以上,いいえ,いいえ,,いいえ,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1504,32:29.7,浜岡 菜月,31,女性,群馬県,1回,いいえ,5時間～7時間未満,はい,いいえ,,はい,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1505,46:10.3,人見 洋平,50,男性,佐賀県,1回,いいえ,3時間～5時間未満,いいえ,はい,オリゴのおかげEX顆粒タイプ,いいえ,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1506,55:30.8,猪又 彩香,31,女性,奈良県,3回,はい,5時間～7時間未満,はい,いいえ,,いいえ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
1507,33:11.6,折本 彩花,13,女性,千葉県,4回以上,はい,1時間未満,いいえ,はい,日清おいしさプラス　サイリウムファイバーゼリー　もも味,はい,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
1508,23:19.9,長森 一輝,70,男性,福岡県,3回,いいえ,7時間～9時間未満,はい,いいえ,,はい,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1509,36:54.1,新屋 葵,22,女性,宮城県,1回,いいえ,5時間～7時間未満,いいえ,いいえ,,いいえ,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1510,50:57.9,土佐 裕子,34,女性,熊本県,3回,はい,1時間～3時間未満,はい,いいえ,,いいえ,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1511,16:56.2,長山 大輔,16,男性,静岡県,3回,はい,9時間以上,はい,いいえ,,いいえ,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1512,46:45.7,芳賀 千夏,86,女性,滋賀県,3回,いいえ,1時間未満,いいえ,はい,キリンコレステミン,いいえ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
